Nr,R_x,f_1,f_2,Generation,Rank
148,50-23-3-69-29-48-66-19-38-22-33-20-55-10-16-26-30-62-42-15*21-63-6-35-34-45-36-38-3-29-23-2-0*31-1-59-11-9-49-26-8-51-41-45-36-54-5-65-32-39-48-3-29*4-7-47-6-56-8-55-10-59-9-68*36-41-35-6-56-51-34-25-12-4-7-53-47-40-46*30-15-62-21-63-6-35-34-41-45-36-54-18-39-32*12-25-27-67-37-5-54-36-45-34-51-8-26-49-62-30*26-16-1-49-9-17-10-55-52-64-58-57-51-8-28-56-6-35-34-25-12-4-53-47-7-46-40*66-18-54-36-45-41-51-56-8-26-30-42-15-62*31-9-68-11-1-26-8-56-6-47-53-46-40-7-4-25-57-34-41-36-54-19-66-69*44-60-61-43-13-33-22-45-36-38-69-0-2-50-23*34-35-51-64-58-45-36-19-38-22-33-20-10-16-26-49-62-15-42-24-21*53-46-40-7-4-25-41-45-36-38-66-3-48-29-23-69-18-39-32-65-37-5-54*56-28-8-52-10-16-1-26-30-63-6-35-51-64*24-30-26-16-10-55-17-61-60-44-14-2*,26.75796529,992,0,3
149,15-49-26-8-28-56-51-34-41-27-67-5-65*15-49-1-11-68-9-59-17-61-43-13-33-22-45-36-38-69-0-2-50*46-7-47-6-63-21-62-15-49-26-16-10-55-20-43-50-23-69-48-66-38-19-18-54-32-39*55-16-1-59-68-11-9-17-20-33-22-38-19-18-39-32-37-67-5-65-54-36-41-58-34*1-26-16-55-52-64-58-45-36-54-18-39*44-61-60-17-59-1-26-16-55-20-33-22-38-19-66-3-69-18-5-65-37-32*5-54-66-3-38-36-45-41-25-4-7-40-46*59-68-9-31-11-1-49-62-21-24-30-26-8-51-35-34-45-36-38-66-69-0-3-19-29-23-50-2-14-60*9-11-49-1-16-26-8-51-35-57-34-41-27-67-37-5-54*7-4-12-41-45-22-33-13-50-2-14-61-44-60*46-40-7-53-47-6-56-28-8-26-49-11-1-16*69-29-19-66-38-22-33-20-10-16-1-49-15-42-62-30-24*49-15-11-31-1-16-55-52-64-58-45-36-54-65-32*65-5-32-18-54-36-45-41-34-57-35-6-47-53-40*66-29-69-23-50-43-20-55-16-26-49*,26.25845071,1007,0,3
150,7-53-4-12-25-34-35-51-8-26-1-11-59-68-9*2-0-69-38-36-45-41-25-12-4-53-7-46*25-27-12-41-34-57-35-51-8-26-1-31-9-68-11-59-17-20-55*66-54-32-5-37-67-27-41-34-51-56-8-26-1-68-9*66-38-69-23-50-43-17-10-55-16-26-30-24-42*15-62-42-49-26-16-10-52-64-58-45-36-54-18-39-32-65-67*18-65-39-48-3-66-38-36-45-34-35-6-21-24-62-30-15-42-49-9-11-59-1-16-55*20-43-61-60-44-14-2-50-33-58-34-41-12-4-7-40-46*27-67-5-54-18-19-38-36-45-41-51-8-28-56-6*0-23-50-43-20-10-16-26-30-24-63-21-6-56-8*67-5-37-32-39-18-54-36-45-41-25-4-7-46-40*18-32-65-5-54-36-45-58-64-52-55-10-16-9-59-17-50-2*60-14-44-61-17-10-55-8-56-6-47-40-7-46-53-4*68-59-1-31-11-49-15-30-26-16-55-10-20-43-50-23-69-19-22-13-33-58-41-34-51-57*69-48-29-23-50-43-20-55-10-16-1-26-30-63-21-6-35*,25.99032276,1012,0,3
151,69-48-39-32-18-54-36-45-34-35-6-47*54-19-69-48-29-3-66-38-36-45-34-51-8-26-30-21-62-24*64-52-8-56-51-57-58-34-41-45-36-38-69-48-39-18-54-19-22-33-20-17-9-68-1-59-11-31*47-7-4-25-34-35-6-56-28-8-51-41*44-60-61-43-13-20-10-55-52-64-58-45-36-54-18-39-32-65-37-5*4-53-7-46-40-47-6-63-24-30-26-1-68-9-16*64-35-41-45-36-22-19-29-3-23-69-0-2-50-43-20-55-16-26-49-15-42-24-21-63-6-56-28*60-44-61-17-55-8-28-56-6-47-53-40-7*27-67-5-32-65-39-18-54-36-45-41-12-4-7-46-40-47-6-56*56-6-63-21-62-15-49-26-8-51-34-41-36-54-5-65-37-67-27-25-12-4*46-40-7-4-25-41-45-36-19-66-48-29-69-23-3*1-31-11-68-9-59-17-20-33-22-19-54-32-65-5-67-27*60-44-17-59-68-9-11-1-16-10-55-20-33-22-38-19-54-18-39-32-65-5-37-67*60-14-44-17-55-10-28-56-6-47-53-7-46*18-67-27-12-41-34-57-35-51-8-26-1-31-11-9-68-59-17*,25.81215573,1065,0,3
152,6-35-41-12-25-27-67-65-32-37-5-18-54-38-22-33-20-17-59-9-11-31-1-26-16-10-52-64*49-15-30-24-62-26-8-51-35-34-45-36-54-5-65-32-37-67-18-38*64-35-34-45-22-13-50-23-69-38-36-41-25-4-7-40-46-53-47-6-63-24-62*30-63-6-21-24-62-42-15-49-26-16-10-20-33-22-19-66-48-39-18-37-67-65-32-5-54-38-36-41-57*19-54-65-18-69-48-29-23-50-0-3-66-38-36-41-12-4-7-40-46-53-47-6-35-58-64*52-55-10-16-9-59-68-1-26-8-51-34-45-36-54-5-65-18-37-32*2-0-69-29-23-50-43-17-10-55-16-26-30-24-21-63-6-35-58-64-51-57-34-45-22-38-19-65*2-0-69-23-29-3-66-19-38-36-45-58-64-52-10-55-16-26-49*34-45-36-41-35-57-25-27-67-37-5-18-54-19-38-22-33-43-61-60-17-44-14*0-2-14-44-61-17-55-8-28-56-6-47-7-46-53*47-53-40-7-4-12-25-34-51-8-26-1-31-9-16-55-10*44-61-17-43-13-50-0-2-23-3-69-29-48-66-19-38-36-45-41-25-4-53-7-47-40-12*37-65-5-67-27-25-4-7-40-46-53-47*3-66-48-29-23-50-43-20-55-16-26-49-15-42-24-63*67-65-5-54-32-18-19-29-23-2-50-43-20-55-10-16-26-30-63-6-35-57-41-12-27-25-4-53-47-40*,24.74572857,1364,0,3
153,47-53-40-46-7-4-25-41-58-64-52-20-17-61-14-2-50-43-33-22-36-38-54-65-39-18-32-37-67-5*27-12-40-46-7-4-25-41-58-64-52-20-17-61-44-60-14*10-28-56-6-63-24-62-15-49-26-8-51-35-34-41-25-27-67-18-19-66-3-69-0*67-27-12-4-25-41-34-35-51-8-26-1-31-11-9-68*53-4-40-7-47-6-63-24-30-26-1-9-68-59-10-16-55-52-64-58-41*13-50-0-69-18-54-36-41-35-51-8-26-30-24-21-6*37-32-5-18-65-67-27-12-41-45-58-51-34-57-35-6-56-8-26-49-15-62-24-21-63-30-42*48-39-18-54-38-22-33-20-17-9-68-1-11*18-65-54-66-48-29-3-69-23-50-43-20-10-16-26-30-62-42-15-49*7-4-40-46-53-47-6-56-8-28-10-55-20-17-61-60-44-14-2-23-0-69*54-18-38-69-48-29-3-66-19-36-45-34-35-6-63-30-24-21-62-26-49-9*19-22-13-50-23-69-18-39-32-65-67-37-5-54-36-45-58-64-52-8-26-49-42-30-24-63-21-62-15*18-38-22-45-36-54-19-66-29-48-3-69-23-50-43-17-9-68-11-31-1-16-10-55-52-8-28*0-50-13-43-17-59-1-26-16-10-55-20-33-22-38-66-29-3-69-48-39-32-5-54*9-49-62-30-42-24-21-63-6-56-51-34-25-4-53-47-40-46-7*,24.82097634,1323,0,3
154,39-18-5-54-36-45-34-51-8-26-30-24-21*46-53-4-25-34-58-64-52-20-17-61-60-14*14-60-17-50-23-29-3-66-19-22-33-20-55-10-16-26-62-24-63-30-21*49-26-1-16-10-52-64-58-45-36-54-18-32-5*37-67-18-54-36-41-35-51-8-26-30-24-21-63*62-42-30-15-49-26-8-56-51-35-34-45-36-41-57-58-33-13-22*3-38-66-69-0-23-50-13-43-61-17-59-1-26-8-51-34-45-36-54-5-65-37-67*69-48-39-18-54-36-45-58-64-35-6-63-21-62-30-26*3-0-2-14-44-61-17-10-28-8-56-6-47-40-12-4-25-27-41-34-35-58*59-11-15-49-26-8-51-35-41-45-36-54-18*36-38-19-54-18-66-3-0-2-50-13-33-22-45-41-25-4-7-46-53-40-47-6-63-21-24-62-42*67-27-41-34-35-51-8-26-16-9-68-59-17-43-50*42-15-49-26-8-52-64-58-45-36-38-19-69-0-50*38-19-66-18-65-5-54-36-45-34-35-51-56-8-26-30-63-24-21*46-7-40-4-12-41-36-19-38-22-33-20-55-10-16-1-31-11-68-9-49-26-62-30-15-42-24*,25.58550388,1091,0,3
155,2-14-61-44-17-10-8-28-56-6-47-40-46-53-4*21-24-30-15-49-9-59-10-28-8-52-64-58-45-36-54-5-37-18-19-69-23-3-29-48-39-32-65*69-19-66-48-3-38-36-45-34-35-51-8-26-62-24-30*18-66-69-29-23-2-0-50-43-20-55-10-16-26-30-24-21-62-15-49-11-9*16-26-49-42-62-15-30-24-21-63-6-35-57-34-45-36-38-19-66-48-29-69-0-50-13-20-52-10*2-0-50-13-33-58-64-51-35-6-47-40-4-25-27-12*52-10-59-9-1-49-26-8-51-35-57-34-45-36-54-32-39-18-38*15-11-1-26-8-51-35-34-41-27-67-37-18-32-65*3-29-23-2-50-33-22-45-41-12-4-7-40-53*5-37-67-65-39-32-18-54-38-22-33-20-17-59-9-68-11-31-1-16-10-55-8*25-27-67-65-37-5-18-54-38-22-33-20-17-59-9-31-11-1-68*9-68-59-1-26-8-51-34-41-45-36-54-32-65-5-18-37*13-43-17-61-44-60-14-2-50-33-58-34-41-12-4-40-46-53-7-47-6-63-24*54-65-32-39-48-29-3-38-22-33-20-10-16-1-49-15-42-62-21-6-63-30*43-13-22-33-20-55-10-16-26-49-15-42-62*,25.28090459,1156,0,3
156,34-57-51-35-41-25-27-67-37-65-5-32-39-18-54-36-45-58-64-52-8-26-49-15-42-24-63-21-30-62*51-34-45-58-35-64-52-20-33-22-13-43-50-23-2-14-44-61-17-55-8-28-56-6-47-53-7-4-40-46*46-53-47-40-7-4-12-41-36-38-19-66-69-23-2-50-13-33-58-35-51-56-6-21-62-30-42-15-11-31*27-12-40-7-47-53-4-25-34-35-6-56-28-8-52-64-58-57-51-41-45-36-19-54-38-3-66-29-48-39*37-65-5-54-32-39-18-66-38-3-48-29-69-23-50-43-20-55-10-16-26-30-62-21-6-63-24-42-15-49*59-17-43-13-50-2-23-69-3-19-38-22-33-20-10-16-26-1-31-11-68-9-49-15-30-21-6-35-58-45*57-51-35-6-47-7-4-25-12-41-58-34-45-22-38-36-54-5-67-27*20-13-33-43-17-55-10-16-9-68-1-26-8-51-34-41-27-67-37-5-65-18-32-39-48-3-19-54-36-45*24-62-21-63-30-42-15-49-11-9-31-1-26-8-56-51-35-34-45-36-41-57-25-12-40-7-53-47-6*6-63-21-24-42-49-62-15-30-26-8-51-35-34-45-36-54-18-65-67-37-5-32-39-48-66-69-29-23-0*45-36-41-58-64-52-8-56-6-63-21-62-24-30-26-16-10-55-20-17-61-44-60-14-2-0-69-19-22-33*67-37-65-5-18-54-38-36-45-41-12-27-25-4-53-46-40-7-47-6-56-8-26-1-9-68-11-31*34-41-51-35-6-63-21-62-26-30-24-42-49-11-68-9-59-17-20-33-22-38-54-5-18-39-32-37-65-67*7-47-53-46-40-4-25-41-58-64-52-20-17-61-14-44-60*32-65-5-37-67-18-54-38-19-66-48-69-0-50-43-20-55-10-16-26-30-24-63-6-35-34-41-36-22-45*,24.32831993,1731,0,3
157,59-17-44-60-61-43-20-13-22-33-58-64-51-35-6-56-8-26-49-15-42-62-24-63-30-21*43-33-22-13-20-10-28-56-51-35-34-45-36-54-5-37-65-32-39-48-66-69*4-40-47-6-35-34-41-45-36-38-19-66-18-65-37*29-48-3-69-23-50-43-20-55-16-26-49-15-42*35-34-25-27-12-4-7-47-6-63-24-30-26-1-9-68-11-31*47-6-63-24-30-42-49-26-8-56-51-34-41-27-67-37-65-54-18-39-48-3-29-19-38*59-9-11-49-1-26-8-52-64-58-45-36-54-18-39-32-37-65-5*24-62-21-6-35-57-34-45-36-38-19-66-54-18*46-40-53-7-4-25-57-35-51-64-52-10-59-17-60-14-44-61-43-13-33-58-41-34-45-36-22-19-3-69*4-25-27-67-37-5-54-36-45-34-51-8-26-49-15-42-30-62*49-62-24-21-63-6-35-34-45-36-38-69-29-66*33-22-45-58-35-6-56-51-34-41-25-4-53-47-7-40-46*32-54-18-5-37-65-19-29-69-0-2-50-43-20-10-16-26-30-63-24-42-15-11-31-9-68-1-49*46-40-7-4-25-41-45-36-38-69-18*67-5-54-19-38-22-33-20-55-10-16-1-31-9*,25.48699751,1110,0,3
158,59-10-55-52-64-51-34-41-27-67*5-18-54-19-38-22-33-20-17-59*4-25-12-41-45-22-13-50-2-14*20-13-22-38-19-66-3-23-69-0*37-65-5-54-19-22-33-43-61-60-44*11-9-59-17-20-33-22-38-54-32-39*59-10-55-52-64-58-45-36-41-57*29-48-3-23-50-43-20-55-16-26*31-1-26-8-51-35-34-45-36-54*38-36-45-34-51-8-26-49-15-42*2-50-43-20-55-10-16-26-30-62*9-68-1-26-8-51-34-41-27-67*8-28-56-51-34-35-6-63-30-26*1-16-26-8-56-6-47-7-40-46*7-53-47-6-56-8-26-30-24-21*,29.69283604,556,0,3
159,48-66-38-36-45-58-51-8-26-49-42-15*29-3-69-23-50-43-20-55-10-16-26-62*51-35-41-45-36-54-5-37-67-27*64-52-10-59-11-9-68-1-26-8*31-1-26-8-51-34-41-45-36-54*24-30-26-16-10-55-20-33-22-38*11-1-16-26-8-28-56-6-47-53*59-17-20-33-22-38-19-54-65-39*18-54-36-45-41-34-57-35-6-21*30-26-16-10-55-20-17-61-60-44*0-2-50-13-22-45-41-12-25-4*69-38-36-45-41-25-4-40-46-7*14-61-17-20-55-10-16-26-30-63*26-8-51-35-58-45-36-54-18-32*24-63-6-35-34-45-36-38-19-66*,29.99319375,551,0,3
160,54-5-37-18-67-27-12-40-7-4-25-41-45-22-13-50-2-14-60-17-20-43-61-44*36-45-58-64-51-34-35-41-27-25-4-53-47-6-56-8-28-10-55-20-17-61-60-14-2-0*36-22-33-13-50-43-17-20-52-64-51-58-57-35*4-53-47-6-63-24-30-26-1-9-68-11*4-7-46-40-53-47-6-56-28-8-10-59-1-68-9-16*55-8-26-30-15-62-24-63-6-35-34-45-36-54-5-37-65-67*32-18-39-65-37-5-54-19-38-22-33-43-61-44-60-14*62-42-30-26-8-51-34-41-45-36-54-18-39-32-37-65-5-67*40-46-7-53-4-12-25-41-45-36-38-19-66-48-69-29-3-0-2-50-17-55-20-10-59-9*14-60-61-17-59-68-9-31-11-49-1-26-8-51-34-41-27-67-18-54-66-48-29-69-38-19*59-17-55-52-10-16-9-68-11-49-1-26-8-56-6-47-40-46-7-4-53*49-1-16-10-20-33-22-38-54-5-65-37*66-69-0-23-3-19-38-22-33-20-10-16-26-49-15-42-62-21-24-63*11-49-15-42-62-24-63-21-6-56-51-34-25-12-4-40-7-47-53-46*27-67-37-65-5-54-38-22-33-20-17-59-9-68-11-15-30-63-24*,25.46466823,1151,0,3
161,33-13-43-50-0-23-2-14-60-44-17-10-8-28-56-6-47-53-46-40-7-4-25-12-27-41-35-64-51-58*66-38-54-18-5-37-67-65-19-3-69-23-0-2-14-60-61-44-17-55-10-8-28-56-6-47-53-40-7-46*11-68-9-16-10-55-20-33-22-45-58-51-35-34-57-41-12-4-53-7-40-47-6-56-8-26-30-24-21-63*23-3-48-29-19-38-66-69-0-2-50-17-20-52-64-51-34-25-4-7-46-40-47-53*0-2-50-13-43-17-59-9-68-11-31-1-16-10-20-33-22-38-19-54-65-37-5-18-67-27-25-12-4-40*36-45-34-58-41-57-51-35-64-52-20-55-17-60-44-61-43-13-22-38-19-54-5-67-65-37-18-32-39-48*33-13-43-17-20-52-10-16-9-68-11-31-1-26-8-56-51-35-41-27-67-65-37-18-38-22-36-45-58-57*55-10-17-20-43-13-22-38-19-66-48-39-18-54-36-45-58-35-51-8-26-62-42-15-11-31-1-49-9-59*2-0-69-23-50-17-60-14-44-61-43-33-58-41-12-4-7-40-46-53-47-6-56-51-35-64-52-8-10-55*13-33-22-45-41-12-40-4-7-46-53-47-6-63-30-26-1-16-10-28-8-56-51-35-58-64-52-55-20-43*59-68-9-11-1-49-15-62-21-24-30-26-16-10-55-17-61-60-14-44*58-34-45-41-57-35-6-63-21-30-42-15-11-9-68-59-17-50-23-69-3-48-39-32-18-38-22-19-66-29*20-13-22-33-58-57-25-12-27-67-5-65-32-37-18-54-36-45-34-35-51-56-8-26-49-11-9-68-1-31*63-30-24-21-6-35-57-34-45-36-38-19-66-29-69-23-0-2-50-13-22-33-58-64-51-56-8-28-10-16*5-37-67-65-32-39-18-54-36-45-58-64-35-6-63-21-24-30-15-42-49-9-59-17-10-16-1-31-11-68*,24.18510827,1752,0,3
162,68-11-9-17-20-33-22-38-19-54-65*46-40-7-4-12-41-58-64-52-55-17-60-61-14-2-50-13-43-20-33-22*19-66-69-38-22-13-20-55-8-56-51-35-34-45-36-54-18-39-65-32-5-67-27-25-4-7*43-50-2-0-23-29-69-48-3-66-19-36-45-41-25-4-53-47-40-7-46*63-30-24-21-6-35-51-34-45-36-54-18-39-65-5-67-37*16-1-26-8-52-10-55-20-33-22-38-19-54-5-37-32-65-67-27-12-25-57*54-66-38-3-69-29-23-50-43-20-55-16-26-49-15-42-24*1-26-49-11-68-9-16-55-20-43-61-14-44-17-10-8-28-56-6-47-40-46-53-7-4-12*57-25-27-12-41-34-35-51-8-26-16-1-31-11-9-59*39-48-66-19-38-22-33-20-55-10-16-26-62-42-15-11-31*64-35-34-45-22-36-19-3-69-0-50-43-20-10-16-1-26-30-24-63-21-62*55-8-26-62-24-63-6-35-34-45-36-54-18-5-65-37-67-27-12-4*23-2-0-50-43-17-10-16-26-30-24-21-6-35-57-51-56-8-52*68-9-11-31-1-26-8-28-56-51-41-27-67-37-65-39-32*9-68-59-1-26-8-52-64-58-45-36-54-18-5*,25.46992218,1130,0,3
163,66-3-38-22-19-54-65-5-18-32-39-48-29-69-23-50-43-17-59-1-49-15-42-62-30-26-16-55-10-8*32-39-18-65-37-5-54-19-38-22-33-20-17-9-68-59-10-28-8-56-51-58-41-34-57-35-64-52-55-16*56-6-21-24-63-30-26-1-68-11-31-9-59-10-28-8-51-35-41-45-36-54-18-39-32-65-67-5-37*32-5-37-67-65-39-18-54-36-45-41-34-57-35-6-63-21-24-62-49-11-59-1-26-30-15-42*46-53-7-40-4-25-34-58-64-52-20-17-61-43-13-22-38-36-41-57-51-35-6-63-21-24-62-15-30-42*8-52-55-17-59-68-9-11-1-26-16-10-20-13-43-61-14-2-50-33-22-45-41-12-25-4-7-40-53-46*64-58-33-22-13-50-43-20-52-8-28-56-51-35-34-45-36-54-18-65-32-37-5-67-27-12-41-57-25-4*10-28-56-6-21-24-42-15-49-26-8-51-35-34-41-45-36-54-32-37-65-5-67-27-12-25-57-58-33-13*26-49-15-42-62-24-21-63-6-47-40-46-7-4-25-34-51-64-52-20-17-61-60-44-14-2-50-13-22-45*12-27-67-37-32-18-5-65-19-38-54-66-3-69-23-50-43-20-10-16-26-30-62-15-42-49-1-11-9-31*45-58-57-34-35-6-56-28-10-8-52-64-51-41-27-67-37-5-18-54-19-22-33-20-17-59-11-9-1-68*43-20-33-22-13-50-2-14-44-61-17-10-16-26-30-24-63-21-6-56-51-57-34-45-36-38-19-66-48-3*55-10-59-11-31-9-68-1-26-8-56-6-47-53-40-46-7-4-25-57-41-51-35-64-52-20-17-61-60-44*41-58-35-51-56-6-21-30-26-16-10-55-20-43-50-0-69-3-19-65-54-18-38-36-45-34-57-25-12-4*49-9-68-11-59-17-43-33-13-20-55-10-28-8-56-51-34-45-36-54-18-39-65-32-5-37-67-27-41-58*,24.11526501,1781,0,3
164,48-66-18-54-36-45-58-64-51-8-26-62-21*46-40-7-4-12-41-45-36-38-69-0-50-13*0-2-50-33-22-45-41-12-25-4-53*1-26-8-51-34-41-36-54-5-37*29-3-69-23-50-43-20-55-16-26-49-15-42*40-7-47-6-56-8-26-1-9-68*27-25-12-41-45-36-54-5-67-37*9-68-59-17-20-33-22-38-19-65*60-14-2-50-33-22-45-41-25-4-40-46*16-26-8-56-51-35-34-41-27-67*4-25-57-51-64-52-20-17-61-44*39-18-54-38-36-45-34-35-6-47*28-10-55-20-33-22-38-19-54-18-32*11-49-1-26-8-56-6-47-40-46*7-53-47-6-63-24-30-26-1-31*,28.15539646,617,0,3
165,37-65-54-38-22-33-20-17-9-68*69-23-50-43-20-55-10-16-26-62*9-59-17-20-33-22-38-19-18-39*42-15-49-26-8-51-41-45-36-38-19-3-0*7-4-12-25-41-34-57-35-6-47*26-16-10-52-64-58-45-36-54-32*4-12-41-58-34-45-36-54-5-67*31-11-68-9-17-50-23-29-48-39*60-14-44-61-17-10-16-26-30-24-21*59-10-55-52-64-35-34-41-27-67*2-50-43-20-55-10-8-56-6-47*24-63-6-35-57-34-45-36-54-18*31-1-16-10-28-8-56-6-47-53*46-40-7-4-12-41-45-36-38-66*54-19-38-36-45-58-64-52-20-13*,29.09784183,571,0,3
166,48-66-38-36-45-34-51-8-26-49-42*31-11-9-17-20-33-22-38-19-54-18-39*40-7-47-6-56-8-10-17-61-44*3-66-38-36-45-41-34-35-6-63*46-40-12-41-35-64-52-20-17-60*57-35-6-56-8-26-49-15-62-24*21-63-6-35-34-45-36-38-19-69*66-19-38-22-33-20-55-16-26-30*28-10-59-17-20-33-22-38-19-54-5-67-27*32-37-65-5-54-36-45-41-35-6*49-26-16-10-20-43-50-23-69-29*9-68-1-26-8-56-6-47-7-40*59-17-20-33-22-38-19-54-5-65*14-2-50-13-33-58-34-25-4-40*53-7-4-12-41-36-38-19-66-69-23-0*,28.52636579,596,0,3
167,46-53-40-7-4-25-34-51-64-52-20-17-61-43-13-50-0-23-29-69-3-19-54-38-22-45-36-41-12-27*11-49-15-42-62-24-30-26-16-10-55-20-43-50-23-29-48-39-65-5-18-54-38-3-69-66-19-36*45-58-35-64-51-57-41-36-19-38-22-33-20-10-16-26-49-15-42-62-30-24-63*43-61-60-14-44-17-55-10-28-8-56-6-47-53-46-40-7-4-25-12*45-41-12-25-4-7-40-46-53-47-6-56-28-8-26-16-1-59-17-43-50-13-20-52-10-55*53-7-46-40-4-25-12-27-67-5-18-54-36-45-34-35-51-8-26-49-15-42-62-24-63-6-47*19-54-38-66-3-69-23-50-43-17-59-1-49-15-42-62*10-59-68-11-9-17-20-33-22-38-19-54-65-37-18-66-3*17-59-9-11-49-15-42-62-30-21-24-63-6-35-57-34-41-45-36-54-32-65-37-5-18*48-66-3-0-2-50-33-22-45-41-25-4-7-40-46-53*10-20-52-64-51-58-33-22-19-38-36-45-34-57-35-6-63-24-62-49-11-68-9-31*61-60-44-14-2-0-50-43-17-10-16-26-30-24-63-21-6-56-28-8-52-55-20-13-22-19-36-45-34-41*31-11-68-9-16-1-26-8-51-34-45-36-54-5-65-32-18-66-48-39*65-54-19-38-22-33-20-55-10-16-1-31-11*49-1-16-26-62-42-24-63-21-6-56-51-35-57-25-4-53-47-7-46-40-12-41-36-22-45-58-33-43-50*,24.80001765,1352,0,3
168,31-11-68-9-59-17-20-33-22-38-19-3*47-53-46-40-7-4-25-41-58-33-43-61-60-44-14-2-50-23*57-34-45-58-33-20-10-55-52-8-51-35-64*30-21-6-35-34-45-36-38-19-66-29-48-69*3-66-18-5-54-36-45-34-35-51-8-26-1-31-11-59*24-21-62-15-11-31-1-26-8-51-35-34-45-36-54-32-39-18-37-5-65-19-66*29-48-69-66-54-32-18-37-65-5-67-27-25-4-7-40-46-53-47*2-50-43-13-33-58-35-6-56-8-26-49-15-62-24-21-63*14-44-60-61-43-13-50-23-69-19-38-22-33-20-55-16-26-49-15-42-62-24-63-21-30*34-45-58-41-12-4-25-57-35-64-52-20-17-61-44-60-14-2-50-13*60-61-14-44-17-55-10-28-8-56-6-47-53-40-46-7-4-12-25-34*16-9-17-20-33-22-19-54-5-65-37*46-40-7-4-12-41-45-36-38-66-3-19-22-33-43-17-10-16-55*39-48-66-69-23-0-2-50-43-20-55-10-16-1-49-15-42-30-26-62*20-13-33-43-50-0-23-2-14-44-61-17-55-10-16-26-30-24-63-6-56-28-8-52*,25.67865765,1074,0,3
169,46-40-4-25-27-41-57-34-35-6-63-21-62-15-49-26-16-55-52-64-58-45-36-38-22-13-33-20-10*24-63-6-35-34-45-36-54-18-5-37-67-65-32-39-48*35-57-51-64-52-20-13-43-17-61-60-44-14-2-50-33-58-34-41-12-4-40-46-7-53*51-56-6-47-53-46-40-7-4-25-12-41-45-36-38-69-23-29-66-48-39-32-54-19-18-37-5-65-67*46-40-7-4-25-34-35-51-56-8-26-49-15-42*55-20-13-43-17-59-9-11-31-1-16-26-8-28-56-6-47-53-46-40-7-4*36-45-22-19-3-38-54-5-65-32-39-48-29-69-23-50-43-17-9-68-59-1-31-11-15-42-30*25-27-67-37-32-18-54-36-45-58-64-52-8-26-49-42-24-63-21-30*29-48-69-23-0-3-66-19-38-36-41-34-35-6-63-24-42-62-15-11-68*49-11-9-68-1-26-8-56-6-47-40-46-53*3-23-0-2-50-43-13-20-52-64-51-35-57-25-4-40-46-7-47*46-53-4-25-34-41-45-22-38-36-54-5-67-27-12-40-47-7*58-51-35-6-63-21-24-30-26-16-10-17-43-50-23-29-19-69-66-3-0*66-69-0-23-2-14-44-61-43-33-22-38-19-18-37-65-5-54-36-45-41-35-6-63-30-62-24-42*67-37-65-5-18-54-36-45-58-64-52-55-16-10-8-56-51-34-41-25-12-27*,24.87175068,1300,0,3
170,57-51-56-6-47-53-46-40-7-4-25-34-58-33-43-61-60-14-44-17-59-11-49-1-26-8-52-10-55-16*57-51-8-10-55-16-26-49-42-30-21-63-6-47-53-7-46-40-4-25-41-58-64-52-20-17-61-44-14-60*68-1-9-31-11-59-10-16-26-30-62-24-21-63-6-35-41-45-36-54-18-32-37-65-67-5*51-64-35-6-63-24-30-42-62-15-49-1-68-11-9-17-20-33-22-38-54-18-65-5-37-67-27-12-25-4*46-40-47-7-53-4-25-12-41-45-22-36-54-5-67-27*34-35-6-47-40-53-7-4-12-41-58-64-52-20-17-61-60-14-2-0-69-38-18-37-32-54-19-22-45-36*39-32-18-54-5-37-65-19-66-29-48-3-69-23-50-43-20-55-10-16-26-30-21-24-63-6-35-41-12-25*31-1-11-15-49-26-16-55-17-9-68-59-10-52-64-58-41-27-67-37-5-54-36-38-19-22-13-43-61-14*31-11-59-9-68-1-26-8-56-6-47-7-40-4-25-27-12-41-51-35-34-58-64-52-20-17-44-14-2-50*38-19-65-39-18-66-3-29-69-23-2-0-50-13-22-36-45-34-35-51-8-26-49-15-42-62-24-30-21-6*0-2-14-60-17-59-68-11-9-31-1-26-8-51-34-45-36-54-18-32-39-48-3-69-66-38-22-13-20-55*26-1-68-11-15-42-62-30-21-24-63-6-35-34-45-36-38-19-54-18-66-48-29-69-3-23-0-2-50-43*27-41-57-34-35-51-56-6-63-24-30-21-62-42-15-49-26-8-52-64-58-45-36-54-65-18-32-39-48-29*46-40-12-25-27-67-37-65-5-32-39-18-54-36-45-58-64-35-6-63-24-62-26-1-68-9-49-42-30-15*28-56-51-8-55-10-16-1-26-30-63-6-35-57-34-58-33-50-13-43-20-52-64*,24.15541723,1755,0,3
171,29-23-50-43-20-55-10-16-26-49-62-21*7-4-25-41-35-64-52-20-17-60*7-53-47-6-56-28-8-26-49-11*14-2-50-13-22-45-41-12-4-40-46*15-49-26-8-51-35-41-45-36-54-18-37*15-49-26-16-10-52-64-58-45-36-41-27-67*42-24-63-6-35-34-45-36-38-19-54-5*31-1-16-10-55-20-33-22-38-19-66*14-44-61-17-10-16-26-30-24-63*53-47-6-63-24-30-26-1-9-68*0-3-69-23-50-43-17-59-68-9-11*3-66-19-38-36-45-34-35-6-47*16-10-52-64-58-45-36-54-18-32-65-39*1-16-10-20-33-22-38-19-66-48*24-63-6-35-57-34-41-45-36-38*,28.29065451,608,0,3
